querySetID;query;encodings;max_card;min_max_step
7;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,title t WHERE t.id=ci.movie_id AND t.id=mc.movie_id AND t.production_year<2058 AND ci.role_id!=4;[];144075048;[[1, 11, 1], [1874, 2115, 1]]
7;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,title t WHERE t.id=ci.movie_id AND t.id=mc.movie_id AND t.production_year>1968 AND ci.role_id>=5;[];144075048;[[1, 11, 1], [1874, 2115, 1]]
7;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,title t WHERE t.id=ci.movie_id AND t.id=mc.movie_id AND t.production_year!=2044 AND ci.role_id!=5;[];144075048;[[1, 11, 1], [1874, 2115, 1]]
8;SELECT COUNT(*) FROM movie_companies mc,movie_info mi,movie_info_idx mi_idx,title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id>=2 AND mi.info_type_id>=17 AND mi_idx.info_type_id<46 AND t.kind_id<8 AND t.production_year<=2112;[];24895483580;[[1, 2, 1], [1, 113, 1], [1, 113, 1], [1, 8, 1], [1874, 2115, 1]]
8;SELECT COUNT(*) FROM movie_companies mc,movie_info mi,movie_info_idx mi_idx,title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id!=1 AND mi.info_type_id!=52 AND mi_idx.info_type_id<=83 AND t.kind_id>=3 AND t.production_year>1990;[];24895483580;[[1, 2, 1], [1, 113, 1], [1, 113, 1], [1, 8, 1], [1874, 2115, 1]]
8;SELECT COUNT(*) FROM movie_companies mc,movie_info mi,movie_info_idx mi_idx,title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id=2 AND mi.info_type_id<63 AND mi_idx.info_type_id>74 AND t.kind_id>5 AND t.production_year>=2001;[];24895483580;[[1, 2, 1], [1, 113, 1], [1, 113, 1], [1, 8, 1], [1874, 2115, 1]]
8;SELECT COUNT(*) FROM movie_companies mc,movie_info mi,movie_info_idx mi_idx,title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id!=1 AND mi.info_type_id>5 AND mi_idx.info_type_id>73 AND t.kind_id>1 AND t.production_year<1985;[];24895483580;[[1, 2, 1], [1, 113, 1], [1, 113, 1], [1, 8, 1], [1874, 2115, 1]]
8;SELECT COUNT(*) FROM movie_companies mc,movie_info mi,movie_info_idx mi_idx,title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id=2 AND mi.info_type_id=85 AND mi_idx.info_type_id=78 AND t.kind_id>=2 AND t.production_year<=1953;[];24895483580;[[1, 2, 1], [1, 113, 1], [1, 113, 1], [1, 8, 1], [1874, 2115, 1]]
8;SELECT COUNT(*) FROM movie_companies mc,movie_info mi,movie_info_idx mi_idx,title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id!=2 AND mi.info_type_id!=23 AND mi_idx.info_type_id>=13 AND t.kind_id<=6 AND t.production_year=2000;[];24895483580;[[1, 2, 1], [1, 113, 1], [1, 113, 1], [1, 8, 1], [1874, 2115, 1]]
8;SELECT COUNT(*) FROM movie_companies mc,movie_info mi,movie_info_idx mi_idx,title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id>1 AND mi.info_type_id>43 AND mi_idx.info_type_id>47 AND t.kind_id!=4 AND t.production_year>=1907;[];24895483580;[[1, 2, 1], [1, 113, 1], [1, 113, 1], [1, 8, 1], [1874, 2115, 1]]
8;SELECT COUNT(*) FROM movie_companies mc,movie_info mi,movie_info_idx mi_idx,title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id=1 AND mi.info_type_id>=55 AND mi_idx.info_type_id>73 AND t.kind_id<=2 AND t.production_year<2029;[];24895483580;[[1, 2, 1], [1, 113, 1], [1, 113, 1], [1, 8, 1], [1874, 2115, 1]]
8;SELECT COUNT(*) FROM movie_companies mc,movie_info mi,movie_info_idx mi_idx,title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id<2 AND mi.info_type_id=78 AND mi_idx.info_type_id=42 AND t.kind_id<=8 AND t.production_year<1917;[];24895483580;[[1, 2, 1], [1, 113, 1], [1, 113, 1], [1, 8, 1], [1874, 2115, 1]]
8;SELECT COUNT(*) FROM movie_companies mc,movie_info mi,movie_info_idx mi_idx,title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id>=1 AND mi.info_type_id=52 AND mi_idx.info_type_id<36 AND t.kind_id<3 AND t.production_year<=2060;[];24895483580;[[1, 2, 1], [1, 113, 1], [1, 113, 1], [1, 8, 1], [1874, 2115, 1]]
8;SELECT COUNT(*) FROM movie_companies mc,movie_info mi,movie_info_idx mi_idx,title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id=2 AND mi.info_type_id!=87 AND mi_idx.info_type_id<=82 AND t.kind_id<4 AND t.production_year!=2062;[];24895483580;[[1, 2, 1], [1, 113, 1], [1, 113, 1], [1, 8, 1], [1874, 2115, 1]]
8;SELECT COUNT(*) FROM movie_companies mc,movie_info mi,movie_info_idx mi_idx,title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id=1 AND mi.info_type_id!=54 AND mi_idx.info_type_id<55 AND t.kind_id!=4 AND t.production_year<=1921;[];24895483580;[[1, 2, 1], [1, 113, 1], [1, 113, 1], [1, 8, 1], [1874, 2115, 1]]
8;SELECT COUNT(*) FROM movie_companies mc,movie_info mi,movie_info_idx mi_idx,title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id>=2 AND mi.info_type_id>56 AND mi_idx.info_type_id<93 AND t.kind_id!=6 AND t.production_year<2032;[];24895483580;[[1, 2, 1], [1, 113, 1], [1, 113, 1], [1, 8, 1], [1874, 2115, 1]]
8;SELECT COUNT(*) FROM movie_companies mc,movie_info mi,movie_info_idx mi_idx,title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id<2 AND mi.info_type_id=101 AND mi_idx.info_type_id=79 AND t.kind_id<=2 AND t.production_year>=1928;[];24895483580;[[1, 2, 1], [1, 113, 1], [1, 113, 1], [1, 8, 1], [1874, 2115, 1]]
8;SELECT COUNT(*) FROM movie_companies mc,movie_info mi,movie_info_idx mi_idx,title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id>=1 AND mi.info_type_id>95 AND mi_idx.info_type_id!=95 AND t.kind_id>=7 AND t.production_year>1961;[];24895483580;[[1, 2, 1], [1, 113, 1], [1, 113, 1], [1, 8, 1], [1874, 2115, 1]]
9;SELECT COUNT(*) FROM movie_info mi,movie_info_idx mi_idx,movie_keyword mk,title t WHERE t.id=mk.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id<109 AND mi_idx.info_type_id<=49 AND t.kind_id=8 AND t.production_year>2083;[];108510690180;[[1, 113, 1], [1, 113, 1], [1, 8, 1], [1874, 2115, 1]]
9;SELECT COUNT(*) FROM movie_info mi,movie_info_idx mi_idx,movie_keyword mk,title t WHERE t.id=mk.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id=64 AND mi_idx.info_type_id=49 AND t.kind_id>=1 AND t.production_year<1899;[];108510690180;[[1, 113, 1], [1, 113, 1], [1, 8, 1], [1874, 2115, 1]]
9;SELECT COUNT(*) FROM movie_info mi,movie_info_idx mi_idx,movie_keyword mk,title t WHERE t.id=mk.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id>42 AND mi_idx.info_type_id!=113 AND t.kind_id<6 AND t.production_year<=2007;[];108510690180;[[1, 113, 1], [1, 113, 1], [1, 8, 1], [1874, 2115, 1]]
9;SELECT COUNT(*) FROM movie_info mi,movie_info_idx mi_idx,movie_keyword mk,title t WHERE t.id=mk.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id<23 AND mi_idx.info_type_id!=109 AND t.kind_id>3 AND t.production_year!=2104;[];108510690180;[[1, 113, 1], [1, 113, 1], [1, 8, 1], [1874, 2115, 1]]
9;SELECT COUNT(*) FROM movie_info mi,movie_info_idx mi_idx,movie_keyword mk,title t WHERE t.id=mk.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id<22 AND mi_idx.info_type_id=33 AND t.kind_id>2 AND t.production_year!=1969;[];108510690180;[[1, 113, 1], [1, 113, 1], [1, 8, 1], [1874, 2115, 1]]
9;SELECT COUNT(*) FROM movie_info mi,movie_info_idx mi_idx,movie_keyword mk,title t WHERE t.id=mk.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id>28 AND mi_idx.info_type_id>34 AND t.kind_id!=6 AND t.production_year<1951;[];108510690180;[[1, 113, 1], [1, 113, 1], [1, 8, 1], [1874, 2115, 1]]
9;SELECT COUNT(*) FROM movie_info mi,movie_info_idx mi_idx,movie_keyword mk,title t WHERE t.id=mk.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id>=32 AND mi_idx.info_type_id>=86 AND t.kind_id!=2 AND t.production_year=2015;[];108510690180;[[1, 113, 1], [1, 113, 1], [1, 8, 1], [1874, 2115, 1]]
9;SELECT COUNT(*) FROM movie_info mi,movie_info_idx mi_idx,movie_keyword mk,title t WHERE t.id=mk.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id=71 AND mi_idx.info_type_id!=23 AND t.kind_id<=8 AND t.production_year=2098;[];108510690180;[[1, 113, 1], [1, 113, 1], [1, 8, 1], [1874, 2115, 1]]
9;SELECT COUNT(*) FROM movie_info mi,movie_info_idx mi_idx,movie_keyword mk,title t WHERE t.id=mk.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id>102 AND mi_idx.info_type_id>=6 AND t.kind_id<=1 AND t.production_year<=2016;[];108510690180;[[1, 113, 1], [1, 113, 1], [1, 8, 1], [1874, 2115, 1]]
9;SELECT COUNT(*) FROM movie_info mi,movie_info_idx mi_idx,movie_keyword mk,title t WHERE t.id=mk.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id>=47 AND mi_idx.info_type_id<=101 AND t.kind_id>=6 AND t.production_year>1975;[];108510690180;[[1, 113, 1], [1, 113, 1], [1, 8, 1], [1874, 2115, 1]]
9;SELECT COUNT(*) FROM movie_info mi,movie_info_idx mi_idx,movie_keyword mk,title t WHERE t.id=mk.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id>=23 AND mi_idx.info_type_id>=104 AND t.kind_id>=5 AND t.production_year>2037;[];108510690180;[[1, 113, 1], [1, 113, 1], [1, 8, 1], [1874, 2115, 1]]
9;SELECT COUNT(*) FROM movie_info mi,movie_info_idx mi_idx,movie_keyword mk,title t WHERE t.id=mk.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id<37 AND mi_idx.info_type_id>=42 AND t.kind_id<=5 AND t.production_year<=1962;[];108510690180;[[1, 113, 1], [1, 113, 1], [1, 8, 1], [1874, 2115, 1]]
9;SELECT COUNT(*) FROM movie_info mi,movie_info_idx mi_idx,movie_keyword mk,title t WHERE t.id=mk.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id>15 AND mi_idx.info_type_id>=54 AND t.kind_id<=4 AND t.production_year<=1921;[];108510690180;[[1, 113, 1], [1, 113, 1], [1, 8, 1], [1874, 2115, 1]]
9;SELECT COUNT(*) FROM movie_info mi,movie_info_idx mi_idx,movie_keyword mk,title t WHERE t.id=mk.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id<=50 AND mi_idx.info_type_id<12 AND t.kind_id>=8 AND t.production_year<=2036;[];108510690180;[[1, 113, 1], [1, 113, 1], [1, 8, 1], [1874, 2115, 1]]
9;SELECT COUNT(*) FROM movie_info mi,movie_info_idx mi_idx,movie_keyword mk,title t WHERE t.id=mk.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id<=74 AND mi_idx.info_type_id>64 AND t.kind_id!=7 AND t.production_year!=2025;[];108510690180;[[1, 113, 1], [1, 113, 1], [1, 8, 1], [1874, 2115, 1]]
10;SELECT COUNT(*) FROM movie_companies mc,movie_info mi,movie_keyword mk,title t WHERE t.id=mk.movie_id AND t.id=mi.movie_id AND t.id=mc.movie_id AND mc.company_type_id<=1 AND mi.info_type_id>=6 AND mk.keyword_id<18483 AND t.production_year>=2030;[];11101012768;[[1, 2, 1], [1, 113, 1], [1, 236627, 1], [1874, 2115, 1]]
10;SELECT COUNT(*) FROM movie_companies mc,movie_info mi,movie_keyword mk,title t WHERE t.id=mk.movie_id AND t.id=mi.movie_id AND t.id=mc.movie_id AND mc.company_type_id<=2 AND mi.info_type_id>34 AND mk.keyword_id>124667 AND t.production_year!=2054;[];11101012768;[[1, 2, 1], [1, 113, 1], [1, 236627, 1], [1874, 2115, 1]]
10;SELECT COUNT(*) FROM movie_companies mc,movie_info mi,movie_keyword mk,title t WHERE t.id=mk.movie_id AND t.id=mi.movie_id AND t.id=mc.movie_id AND mc.company_type_id>=1 AND mi.info_type_id>=44 AND mk.keyword_id<=126413 AND t.production_year>=2094;[];11101012768;[[1, 2, 1], [1, 113, 1], [1, 236627, 1], [1874, 2115, 1]]
10;SELECT COUNT(*) FROM movie_companies mc,movie_info mi,movie_keyword mk,title t WHERE t.id=mk.movie_id AND t.id=mi.movie_id AND t.id=mc.movie_id AND mc.company_type_id=2 AND mi.info_type_id>=103 AND mk.keyword_id>=131921 AND t.production_year<2091;[];11101012768;[[1, 2, 1], [1, 113, 1], [1, 236627, 1], [1874, 2115, 1]]
10;SELECT COUNT(*) FROM movie_companies mc,movie_info mi,movie_keyword mk,title t WHERE t.id=mk.movie_id AND t.id=mi.movie_id AND t.id=mc.movie_id AND mc.company_type_id=1 AND mi.info_type_id<=86 AND mk.keyword_id>212087 AND t.production_year<1962;[];11101012768;[[1, 2, 1], [1, 113, 1], [1, 236627, 1], [1874, 2115, 1]]
10;SELECT COUNT(*) FROM movie_companies mc,movie_info mi,movie_keyword mk,title t WHERE t.id=mk.movie_id AND t.id=mi.movie_id AND t.id=mc.movie_id AND mc.company_type_id<=2 AND mi.info_type_id>=2 AND mk.keyword_id<=114106 AND t.production_year!=2080;[];11101012768;[[1, 2, 1], [1, 113, 1], [1, 236627, 1], [1874, 2115, 1]]
10;SELECT COUNT(*) FROM movie_companies mc,movie_info mi,movie_keyword mk,title t WHERE t.id=mk.movie_id AND t.id=mi.movie_id AND t.id=mc.movie_id AND mc.company_type_id!=2 AND mi.info_type_id<8 AND mk.keyword_id<82015 AND t.production_year>=1972;[];11101012768;[[1, 2, 1], [1, 113, 1], [1, 236627, 1], [1874, 2115, 1]]
10;SELECT COUNT(*) FROM movie_companies mc,movie_info mi,movie_keyword mk,title t WHERE t.id=mk.movie_id AND t.id=mi.movie_id AND t.id=mc.movie_id AND mc.company_type_id>1 AND mi.info_type_id<=94 AND mk.keyword_id>=9471 AND t.production_year<2070;[];11101012768;[[1, 2, 1], [1, 113, 1], [1, 236627, 1], [1874, 2115, 1]]
10;SELECT COUNT(*) FROM movie_companies mc,movie_info mi,movie_keyword mk,title t WHERE t.id=mk.movie_id AND t.id=mi.movie_id AND t.id=mc.movie_id AND mc.company_type_id!=2 AND mi.info_type_id=39 AND mk.keyword_id>19723 AND t.production_year<1904;[];11101012768;[[1, 2, 1], [1, 113, 1], [1, 236627, 1], [1874, 2115, 1]]
10;SELECT COUNT(*) FROM movie_companies mc,movie_info mi,movie_keyword mk,title t WHERE t.id=mk.movie_id AND t.id=mi.movie_id AND t.id=mc.movie_id AND mc.company_type_id>=1 AND mi.info_type_id=94 AND mk.keyword_id<55143 AND t.production_year>1899;[];11101012768;[[1, 2, 1], [1, 113, 1], [1, 236627, 1], [1874, 2115, 1]]
10;SELECT COUNT(*) FROM movie_companies mc,movie_info mi,movie_keyword mk,title t WHERE t.id=mk.movie_id AND t.id=mi.movie_id AND t.id=mc.movie_id AND mc.company_type_id<2 AND mi.info_type_id>85 AND mk.keyword_id!=139687 AND t.production_year!=2026;[];11101012768;[[1, 2, 1], [1, 113, 1], [1, 236627, 1], [1874, 2115, 1]]
10;SELECT COUNT(*) FROM movie_companies mc,movie_info mi,movie_keyword mk,title t WHERE t.id=mk.movie_id AND t.id=mi.movie_id AND t.id=mc.movie_id AND mc.company_type_id=1 AND mi.info_type_id=71 AND mk.keyword_id!=157830 AND t.production_year<=1988;[];11101012768;[[1, 2, 1], [1, 113, 1], [1, 236627, 1], [1874, 2115, 1]]
10;SELECT COUNT(*) FROM movie_companies mc,movie_info mi,movie_keyword mk,title t WHERE t.id=mk.movie_id AND t.id=mi.movie_id AND t.id=mc.movie_id AND mc.company_type_id=1 AND mi.info_type_id<104 AND mk.keyword_id>110075 AND t.production_year=1876;[];11101012768;[[1, 2, 1], [1, 113, 1], [1, 236627, 1], [1874, 2115, 1]]
10;SELECT COUNT(*) FROM movie_companies mc,movie_info mi,movie_keyword mk,title t WHERE t.id=mk.movie_id AND t.id=mi.movie_id AND t.id=mc.movie_id AND mc.company_type_id!=2 AND mi.info_type_id>63 AND mk.keyword_id<=50330 AND t.production_year<2047;[];11101012768;[[1, 2, 1], [1, 113, 1], [1, 236627, 1], [1874, 2115, 1]]
10;SELECT COUNT(*) FROM movie_companies mc,movie_info mi,movie_keyword mk,title t WHERE t.id=mk.movie_id AND t.id=mi.movie_id AND t.id=mc.movie_id AND mc.company_type_id=1 AND mi.info_type_id>=96 AND mk.keyword_id>=160229 AND t.production_year<1912;[];11101012768;[[1, 2, 1], [1, 113, 1], [1, 236627, 1], [1874, 2115, 1]]
11;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,movie_keyword mk,title t WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id=185441;[];6187664411;[[1, 236627, 1]]
11;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,movie_keyword mk,title t WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id>=11817;[];6187664411;[[1, 236627, 1]]
11;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,movie_keyword mk,title t WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id<=193596;[];6187664411;[[1, 236627, 1]]
11;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,movie_keyword mk,title t WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id!=14701;[];6187664411;[[1, 236627, 1]]
11;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,movie_keyword mk,title t WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id<55953;[];6187664411;[[1, 236627, 1]]
11;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,movie_keyword mk,title t WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id>179567;[];6187664411;[[1, 236627, 1]]
11;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,movie_keyword mk,title t WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id<=191350;[];6187664411;[[1, 236627, 1]]
11;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,movie_keyword mk,title t WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id=35144;[];6187664411;[[1, 236627, 1]]
11;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,movie_keyword mk,title t WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id>160977;[];6187664411;[[1, 236627, 1]]
11;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,movie_keyword mk,title t WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id!=15614;[];6187664411;[[1, 236627, 1]]
11;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,movie_keyword mk,title t WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id>236594;[];6187664411;[[1, 236627, 1]]
11;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,movie_keyword mk,title t WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id<76392;[];6187664411;[[1, 236627, 1]]
11;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,movie_keyword mk,title t WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id>=190523;[];6187664411;[[1, 236627, 1]]
11;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,movie_keyword mk,title t WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id>16761;[];6187664411;[[1, 236627, 1]]
11;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,movie_keyword mk,title t WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id<58277;[];6187664411;[[1, 236627, 1]]
12;SELECT COUNT(*) FROM cast_info ci,movie_info mi,movie_info_idx mi_idx,title t WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id<15 AND mi_idx.info_type_id<=83 AND t.production_year!=1891;[];113683591214;[[1, 113, 1], [1, 113, 1], [1874, 2115, 1]]
12;SELECT COUNT(*) FROM cast_info ci,movie_info mi,movie_info_idx mi_idx,title t WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id<=58 AND mi_idx.info_type_id=60 AND t.production_year=2008;[];113683591214;[[1, 113, 1], [1, 113, 1], [1874, 2115, 1]]
12;SELECT COUNT(*) FROM cast_info ci,movie_info mi,movie_info_idx mi_idx,title t WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id=21 AND mi_idx.info_type_id<=99 AND t.production_year<2029;[];113683591214;[[1, 113, 1], [1, 113, 1], [1874, 2115, 1]]
12;SELECT COUNT(*) FROM cast_info ci,movie_info mi,movie_info_idx mi_idx,title t WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id>106 AND mi_idx.info_type_id>32 AND t.production_year<2044;[];113683591214;[[1, 113, 1], [1, 113, 1], [1874, 2115, 1]]
12;SELECT COUNT(*) FROM cast_info ci,movie_info mi,movie_info_idx mi_idx,title t WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id>=27 AND mi_idx.info_type_id>=20 AND t.production_year=1989;[];113683591214;[[1, 113, 1], [1, 113, 1], [1874, 2115, 1]]
12;SELECT COUNT(*) FROM cast_info ci,movie_info mi,movie_info_idx mi_idx,title t WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id=59 AND mi_idx.info_type_id=99 AND t.production_year>2003;[];113683591214;[[1, 113, 1], [1, 113, 1], [1874, 2115, 1]]
12;SELECT COUNT(*) FROM cast_info ci,movie_info mi,movie_info_idx mi_idx,title t WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id<=18 AND mi_idx.info_type_id=63 AND t.production_year<1981;[];113683591214;[[1, 113, 1], [1, 113, 1], [1874, 2115, 1]]
12;SELECT COUNT(*) FROM cast_info ci,movie_info mi,movie_info_idx mi_idx,title t WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id>=112 AND mi_idx.info_type_id<99 AND t.production_year<=1908;[];113683591214;[[1, 113, 1], [1, 113, 1], [1874, 2115, 1]]
12;SELECT COUNT(*) FROM cast_info ci,movie_info mi,movie_info_idx mi_idx,title t WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id=46 AND mi_idx.info_type_id<66 AND t.production_year>1923;[];113683591214;[[1, 113, 1], [1, 113, 1], [1874, 2115, 1]]
12;SELECT COUNT(*) FROM cast_info ci,movie_info mi,movie_info_idx mi_idx,title t WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id<62 AND mi_idx.info_type_id>=108 AND t.production_year<1898;[];113683591214;[[1, 113, 1], [1, 113, 1], [1874, 2115, 1]]
12;SELECT COUNT(*) FROM cast_info ci,movie_info mi,movie_info_idx mi_idx,title t WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id<110 AND mi_idx.info_type_id=108 AND t.production_year<2069;[];113683591214;[[1, 113, 1], [1, 113, 1], [1874, 2115, 1]]
12;SELECT COUNT(*) FROM cast_info ci,movie_info mi,movie_info_idx mi_idx,title t WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id!=72 AND mi_idx.info_type_id<=40 AND t.production_year<=2019;[];113683591214;[[1, 113, 1], [1, 113, 1], [1874, 2115, 1]]
12;SELECT COUNT(*) FROM cast_info ci,movie_info mi,movie_info_idx mi_idx,title t WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id<20 AND mi_idx.info_type_id>=113 AND t.production_year>2092;[];113683591214;[[1, 113, 1], [1, 113, 1], [1874, 2115, 1]]
12;SELECT COUNT(*) FROM cast_info ci,movie_info mi,movie_info_idx mi_idx,title t WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id<=105 AND mi_idx.info_type_id<=50 AND t.production_year<2005;[];113683591214;[[1, 113, 1], [1, 113, 1], [1874, 2115, 1]]
12;SELECT COUNT(*) FROM cast_info ci,movie_info mi,movie_info_idx mi_idx,title t WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id>=10 AND mi_idx.info_type_id=31 AND t.production_year!=1962;[];113683591214;[[1, 113, 1], [1, 113, 1], [1874, 2115, 1]]
13;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,movie_info mi,title t WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mc.movie_id AND mi.info_type_id<=56 AND t.production_year>=2085 AND ci.role_id=11;[];11919870112;[[1, 11, 1], [1, 113, 1], [1874, 2115, 1]]
13;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,movie_info mi,title t WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mc.movie_id AND mi.info_type_id<94 AND t.production_year<1982 AND ci.role_id>3;[];11919870112;[[1, 11, 1], [1, 113, 1], [1874, 2115, 1]]
13;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,movie_info mi,title t WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mc.movie_id AND mi.info_type_id=59 AND t.production_year<=2079 AND ci.role_id>=11;[];11919870112;[[1, 11, 1], [1, 113, 1], [1874, 2115, 1]]
